"gene_id","cluster","in_apcluster","zscore","ap_q"
"AT2G38390","C51",TRUE,TRUE,0
"AT2G38530","C39",TRUE,TRUE,0
"AT2G38540","C24",TRUE,TRUE,0
"AT2G38640","C03",TRUE,TRUE,0
"AT2G38700","C08",TRUE,TRUE,0
"AT2G38710","C06",TRUE,TRUE,0
"AT2G38730","C31",TRUE,TRUE,0
"AT2G38750","C47",TRUE,TRUE,0
"AT2G38760","C48",TRUE,TRUE,0
"AT2G38810","C21",TRUE,TRUE,0
"AT2G38823","C16",TRUE,TRUE,0
"AT2G38860","C46",TRUE,TRUE,0
"AT2G38870","C24",TRUE,TRUE,0
"AT2G39010","C22",TRUE,TRUE,0
"AT2G39020","C46",TRUE,TRUE,0
"AT2G39030","C49",TRUE,TRUE,0
"AT2G39050","C14",TRUE,TRUE,0
"AT2G39090","C05",TRUE,TRUE,0
"AT2G39210","C52",TRUE,TRUE,0
"AT2G39270","C07",TRUE,TRUE,0
"AT2G39310","C47",TRUE,TRUE,0
"AT2G39330","C48",TRUE,TRUE,0
"AT2G39390","C39",TRUE,TRUE,0
"AT2G39400","C20",TRUE,TRUE,0
"AT2G39420","C44",TRUE,TRUE,0
"AT2G39440","C37",TRUE,TRUE,0
"AT2G39460","C39",TRUE,TRUE,0
"AT2G39500","C21",TRUE,TRUE,0
"AT2G39518","C43",TRUE,TRUE,0
"AT2G39570","C11",TRUE,TRUE,0
"AT2G39700","C22",TRUE,TRUE,0
"AT2G39705","C24",TRUE,TRUE,0
"AT2G39720","C11",TRUE,TRUE,0
"AT2G39725","C47",TRUE,TRUE,0
"AT2G39760","C01",TRUE,TRUE,0
"AT2G39770","C45",TRUE,TRUE,0
"AT2G39900","C36",TRUE,TRUE,0
"AT2G39980","C55",TRUE,TRUE,0
"AT2G39990","C41",TRUE,TRUE,0
"AT2G40000","C12",TRUE,TRUE,0
"AT2G40020","C55",TRUE,TRUE,0
"AT2G40060","C13",TRUE,TRUE,0
"AT2G40080","C37",TRUE,TRUE,0
"AT2G40140","C10",TRUE,TRUE,0
"AT2G40205","C39",TRUE,TRUE,0
"AT2G40300","C30",TRUE,TRUE,0
"AT2G40340","C11",TRUE,TRUE,0
"AT2G40430","C41",TRUE,TRUE,0
"AT2G40475","C38",TRUE,TRUE,0
"AT2G40490","C39",TRUE,TRUE,0
"AT2G40510","C39",TRUE,TRUE,0
"AT2G40550","C37",TRUE,TRUE,0
"AT2G40590","C38",TRUE,TRUE,0
"AT2G40600","C54",TRUE,TRUE,0
"AT2G40660","C41",TRUE,TRUE,0
"AT2G40750","C52",TRUE,TRUE,0
"AT2G40760","C23",TRUE,TRUE,0
"AT2G40765","C37",TRUE,TRUE,0
"AT2G40820","C41",TRUE,TRUE,0
"AT2G40830","C54",TRUE,TRUE,0
"AT2G40880","C11",TRUE,TRUE,0
"AT2G40890","C12",TRUE,TRUE,0
"AT2G41010","C33",TRUE,TRUE,0
"AT2G41090","C54",TRUE,TRUE,0
"AT2G41100","C37",TRUE,TRUE,0
"AT2G41160","C12",TRUE,TRUE,0
"AT2G41180","C43",TRUE,TRUE,0
"AT2G41220","C04",TRUE,TRUE,0
"AT2G41230","C29",TRUE,TRUE,0
"AT2G41440","C28",TRUE,TRUE,0
"AT2G41475","C48",TRUE,TRUE,0
"AT2G41540","C11",TRUE,TRUE,0
"AT2G41560","C20",TRUE,TRUE,0
"AT2G41600","C42",TRUE,TRUE,0
"AT2G41630","C13",TRUE,TRUE,0
"AT2G41650","C38",TRUE,TRUE,0
"AT2G41660","C15",TRUE,TRUE,0
"AT2G41705","C10",TRUE,TRUE,0
"AT2G41730","C16",TRUE,TRUE,0
"AT2G41835","C15",TRUE,TRUE,0
"AT2G41840","C38",TRUE,TRUE,0
"AT2G41905","C23",TRUE,TRUE,0
"AT2G41950","C39",TRUE,TRUE,0
"AT2G42070","C18",TRUE,TRUE,0
"AT2G42080","C47",TRUE,TRUE,0
"AT2G42110","C39",TRUE,TRUE,0
"AT2G42190","C18",TRUE,TRUE,0
"AT2G42220","C20",TRUE,TRUE,0
"AT2G42280","C14",TRUE,TRUE,0
"AT2G42390","C54",TRUE,TRUE,0
"AT2G42485","C25",TRUE,TRUE,0
"AT2G42490","C05",TRUE,TRUE,0
"AT2G42540","C48",TRUE,TRUE,0
"AT2G42610","C20",TRUE,TRUE,0
"AT2G42620","C08",TRUE,TRUE,0
"AT2G42670","C07",TRUE,TRUE,0
"AT2G42680","C13",TRUE,TRUE,0
"AT2G42690","C20",TRUE,TRUE,0
"AT2G42740","C39",TRUE,TRUE,0
"AT2G42750","C13",TRUE,TRUE,0
"AT2G42760","C47",TRUE,TRUE,0
"AT2G42780","C12",TRUE,TRUE,0
"AT2G42790","C06",TRUE,TRUE,0
"AT2G42840","C43",TRUE,TRUE,0
"AT2G42870","C20",TRUE,TRUE,0
"AT2G42890","C14",TRUE,TRUE,0
"AT2G43020","C02",TRUE,TRUE,0
"AT2G43030","C27",TRUE,TRUE,0
"AT2G43060","C15",TRUE,TRUE,0
"AT2G43080","C10",TRUE,TRUE,0
"AT2G43100","C35",TRUE,TRUE,0
"AT2G43110","C40",TRUE,TRUE,0
"AT2G43150","C31",TRUE,TRUE,0
"AT2G43160","C04",TRUE,TRUE,0
"AT2G43280","C20",TRUE,TRUE,0
"AT2G43320","C02",TRUE,TRUE,0
"AT2G43360","C21",TRUE,TRUE,0
"AT2G43460","C39",TRUE,TRUE,0
"AT2G43510","C48",TRUE,TRUE,0
"AT2G43520","C48",TRUE,TRUE,0
"AT2G43530","C48",TRUE,TRUE,0
"AT2G43535","C48",TRUE,TRUE,0
"AT2G43550","C48",TRUE,TRUE,0
"AT2G43620","C33",TRUE,TRUE,0
"AT2G43630","C36",TRUE,TRUE,0
"AT2G43790","C10",TRUE,TRUE,0
"AT2G43820","C12",TRUE,TRUE,0
"AT2G43850","C13",TRUE,TRUE,0
"AT2G43910","C55",TRUE,TRUE,0
"AT2G43920","C51",TRUE,TRUE,0
"AT2G43970","C53",TRUE,TRUE,0
"AT2G44010","C52",TRUE,TRUE,0
"AT2G44080","C29",TRUE,TRUE,0
"AT2G44120","C38",TRUE,TRUE,0
"AT2G44130","C05",TRUE,TRUE,0
"AT2G44140","C05",TRUE,TRUE,0
"AT2G44180","C54",TRUE,TRUE,0
"AT2G44200","C45",TRUE,TRUE,0
"AT2G44210","C55",TRUE,TRUE,0
"AT2G44290","C54",TRUE,TRUE,0
"AT2G44310","C41",TRUE,TRUE,0
"AT2G44350","C04",TRUE,TRUE,0
"AT2G44370","C55",TRUE,TRUE,0
"AT2G44380","C20",TRUE,TRUE,0
"AT2G44460","C01",TRUE,TRUE,0
"AT2G44500","C03",TRUE,TRUE,0
"AT2G44510","C42",TRUE,TRUE,0
"AT2G44530","C05",TRUE,TRUE,0
"AT2G44640","C23",TRUE,TRUE,0
"AT2G44650","C23",TRUE,TRUE,0
"AT2G44670","C08",TRUE,TRUE,0
"AT2G44760","C40",TRUE,TRUE,0
"AT2G44840","C49",TRUE,TRUE,0
"AT2G44860","C39",TRUE,TRUE,0
"AT2G45010","C54",TRUE,TRUE,0
"AT2G45170","C16",TRUE,TRUE,0
"AT2G45180","C20",TRUE,TRUE,0
"AT2G45210","C07",TRUE,TRUE,0
"AT2G45330","C08",TRUE,TRUE,0
"AT2G45430","C33",TRUE,TRUE,0
"AT2G45470","C21",TRUE,TRUE,0
"AT2G45500","C04",TRUE,TRUE,0
"AT2G45520","C40",TRUE,TRUE,0
"AT2G45560","C22",TRUE,TRUE,0
"AT2G45680","C06",TRUE,TRUE,0
"AT2G45740","C26",TRUE,TRUE,0
"AT2G45790","C37",TRUE,TRUE,0
"AT2G45820","C26",TRUE,TRUE,0
"AT2G45850","C25",TRUE,TRUE,0
"AT2G45860","C39",TRUE,TRUE,0
"AT2G45950","C33",TRUE,TRUE,0
"AT2G45960","C18",TRUE,TRUE,0
"AT2G46220","C20",TRUE,TRUE,0
"AT2G46240","C14",TRUE,TRUE,0
"AT2G46260","C16",TRUE,TRUE,0
"AT2G46330","C38",TRUE,TRUE,0
"AT2G46370","C01",TRUE,TRUE,0
"AT2G46400","C55",TRUE,TRUE,0
"AT2G46430","C53",TRUE,TRUE,0
"AT2G46440","C52",TRUE,TRUE,0
"AT2G46500","C05",TRUE,TRUE,0
"AT2G46510","C44",TRUE,TRUE,0
"AT2G46535","C41",TRUE,TRUE,0
"AT2G46600","C39",TRUE,TRUE,0
"AT2G46650","C46",TRUE,TRUE,0
"AT2G46690","C38",TRUE,TRUE,0
"AT2G46870","C39",TRUE,TRUE,0
"AT2G46980","C13",TRUE,TRUE,0
"AT2G47000","C14",TRUE,TRUE,0
"AT2G47110","C39",TRUE,TRUE,0
"AT2G47130","C54",TRUE,TRUE,0
"AT2G47170","C13",TRUE,TRUE,0
"AT2G47180","C45",TRUE,TRUE,0
"AT2G47240","C42",TRUE,TRUE,0
"AT2G47270","C36",TRUE,TRUE,0
"AT2G47400","C20",TRUE,TRUE,0
"AT2G47470","C15",TRUE,TRUE,0
"AT2G47520","C13",TRUE,TRUE,0
"AT2G47610","C37",TRUE,TRUE,0
"AT2G47710","C01",TRUE,TRUE,0
"AT2G47730","C12",TRUE,TRUE,0
"AT2G47800","C06",TRUE,TRUE,0
"AT2G47840","C18",TRUE,TRUE,0
"AT2G47890","C16",TRUE,TRUE,0
"AT2G47910","C23",TRUE,TRUE,0
"AT2G47930","C22",TRUE,TRUE,0
"AT2G47950","C05",TRUE,TRUE,0
"AT2G48020","C01",TRUE,TRUE,0
"AT2G48030","C08",TRUE,TRUE,0
"AT2G48070","C22",TRUE,TRUE,0
"AT2G48120","C36",TRUE,TRUE,0
"AT2G48130","C32",TRUE,TRUE,0
"AT3G00260","C35",TRUE,TRUE,0
"AT3G00590","C43",TRUE,TRUE,0
"AT3G01090","C50",TRUE,TRUE,0
"AT3G01130","C37",TRUE,TRUE,0
"AT3G01220","C35",TRUE,TRUE,0
"AT3G01280","C49",TRUE,TRUE,0
"AT3G01290","C53",TRUE,TRUE,0
"AT3G01390","C38",TRUE,TRUE,0
"AT3G01410","C20",TRUE,TRUE,0
"AT3G01420","C51",TRUE,TRUE,0
"AT3G01440","C26",TRUE,TRUE,0
"AT3G01470","C43",TRUE,TRUE,0
"AT3G01513","C17",TRUE,TRUE,0
"AT3G01540","C05",TRUE,TRUE,0
"AT3G01640","C14",TRUE,TRUE,0
"AT3G01650","C10",TRUE,TRUE,0
"AT3G01660","C19",TRUE,TRUE,0
"AT3G01690","C20",TRUE,TRUE,0
"AT3G01740","C38",TRUE,TRUE,0
"AT3G01770","C17",TRUE,TRUE,0
"AT3G01800","C16",TRUE,TRUE,0
"AT3G01830","C52",TRUE,TRUE,0
"AT3G01860","C55",TRUE,TRUE,0
"AT3G01910","C04",TRUE,TRUE,0
"AT3G02020","C35",TRUE,TRUE,0
"AT3G02065","C42",TRUE,TRUE,0
"AT3G02080","C38",TRUE,TRUE,0
"AT3G02110","C22",TRUE,TRUE,0
"AT3G02120","C18",TRUE,TRUE,0
"AT3G02140","C02",TRUE,TRUE,0
"AT3G02150","C02",TRUE,TRUE,0
"AT3G02180","C37",TRUE,TRUE,0
"AT3G02220","C42",TRUE,TRUE,0
"AT3G02260","C06",TRUE,TRUE,0
"AT3G02360","C06",TRUE,TRUE,0
"AT3G02380","C19",TRUE,TRUE,0
"AT3G02450","C38",TRUE,TRUE,0
"AT3G02510","C49",TRUE,TRUE,0
"AT3G02560","C37",TRUE,TRUE,0
"AT3G02640","C39",TRUE,TRUE,0
"AT3G02690","C21",TRUE,TRUE,0
"AT3G02730","C27",TRUE,TRUE,0
"AT3G02740","C14",TRUE,TRUE,0
"AT3G02770","C54",TRUE,TRUE,0
"AT3G02790","C25",TRUE,TRUE,0
"AT3G02875","C02",TRUE,TRUE,0
"AT3G02900","C01",TRUE,TRUE,0
"AT3G03040","C38",TRUE,TRUE,0
"AT3G03110","C05",TRUE,TRUE,0
"AT3G03130","C39",TRUE,TRUE,0
"AT3G03190","C35",TRUE,TRUE,0
"AT3G03270","C17",TRUE,TRUE,0
"AT3G03310","C12",TRUE,TRUE,0
"AT3G03470","C04",TRUE,TRUE,0
"AT3G03490","C14",TRUE,TRUE,0
"AT3G03520","C15",TRUE,TRUE,0
"AT3G03560","C53",TRUE,TRUE,0
"AT3G03610","C12",TRUE,TRUE,0
"AT3G03640","C13",TRUE,TRUE,0
"AT3G03780","C38",TRUE,TRUE,0
"AT3G03870","C13",TRUE,TRUE,0
"AT3G03900","C40",TRUE,TRUE,0
"AT3G03920","C39",TRUE,TRUE,0
"AT3G03950","C02",TRUE,TRUE,0
"AT3G03960","C40",TRUE,TRUE,0
"AT3G03980","C21",TRUE,TRUE,0
"AT3G03990","C47",TRUE,TRUE,0
"AT3G04000","C02",TRUE,TRUE,0
"AT3G04010","C05",TRUE,TRUE,0
"AT3G04060","C17",TRUE,TRUE,0
"AT3G04070","C15",TRUE,TRUE,0
"AT3G04090","C11",TRUE,TRUE,0
"AT3G04120","C13",TRUE,TRUE,0
"AT3G04210","C53",TRUE,TRUE,0
"AT3G04230","C37",TRUE,TRUE,0
"AT3G04240","C16",TRUE,TRUE,0
"AT3G04290","C19",TRUE,TRUE,0
"AT3G04300","C36",TRUE,TRUE,0
"AT3G04400","C39",TRUE,TRUE,0
"AT3G04520","C02",TRUE,TRUE,0
"AT3G04550","C35",TRUE,TRUE,0
"AT3G04640","C16",TRUE,TRUE,0
"AT3G04720","C46",TRUE,TRUE,0
"AT3G04730","C11",TRUE,TRUE,0
"AT3G04760","C41",TRUE,TRUE,0
"AT3G04790","C27",TRUE,TRUE,0
"AT3G04840","C39",TRUE,TRUE,0
"AT3G04870","C13",TRUE,TRUE,0
"AT3G04880","C37",TRUE,TRUE,0
"AT3G04920","C38",TRUE,TRUE,0
"AT3G05060","C40",TRUE,TRUE,0
"AT3G05120","C46",TRUE,TRUE,0
"AT3G05165","C06",TRUE,TRUE,0
"AT3G05170","C02",TRUE,TRUE,0
"AT3G05400","C13",TRUE,TRUE,0
"AT3G05410","C24",TRUE,TRUE,0
"AT3G05500","C14",TRUE,TRUE,0
"AT3G05545","C14",TRUE,TRUE,0
"AT3G05550","C14",TRUE,TRUE,0
"AT3G05560","C39",TRUE,TRUE,0
"AT3G05590","C40",TRUE,TRUE,0
"AT3G05600","C19",TRUE,TRUE,0
"AT3G05685","C11",TRUE,TRUE,0
"AT3G05700","C03",TRUE,TRUE,0
"AT3G05710","C53",TRUE,TRUE,0
"AT3G05810","C40",TRUE,TRUE,0
"AT3G05880","C01",TRUE,TRUE,0
"AT3G05890","C41",TRUE,TRUE,0
"AT3G05900","C24",TRUE,TRUE,0
"AT3G05920","C40",TRUE,TRUE,0
"AT3G05932","C05",TRUE,TRUE,0
"AT3G05937","C01",TRUE,TRUE,0
"AT3G05970","C01",TRUE,TRUE,0
"AT3G06035","C41",TRUE,TRUE,0
"AT3G06040","C37",TRUE,TRUE,0
"AT3G06070","C55",TRUE,TRUE,0
"AT3G06110","C40",TRUE,TRUE,0
"AT3G06145","C23",TRUE,TRUE,0
"AT3G06190","C11",TRUE,TRUE,0
"AT3G06310","C18",TRUE,TRUE,0
"AT3G06320","C55",TRUE,TRUE,0
"AT3G06355","C40",TRUE,TRUE,0
"AT3G06420","C14",TRUE,TRUE,0
"AT3G06490","C02",TRUE,TRUE,0
"AT3G06500","C02",TRUE,TRUE,0
"AT3G06610","C37",TRUE,TRUE,0
"AT3G06620","C16",TRUE,TRUE,0
"AT3G06680","C38",TRUE,TRUE,0
"AT3G06700","C38",TRUE,TRUE,0
"AT3G06720","C03",TRUE,TRUE,0
"AT3G06730","C24",TRUE,TRUE,0
"AT3G06740","C20",TRUE,TRUE,0
"AT3G06750","C41",TRUE,TRUE,0
"AT3G06760","C13",TRUE,TRUE,0
"AT3G06780","C12",TRUE,TRUE,0
"AT3G06810","C01",TRUE,TRUE,0
"AT3G06820","C12",TRUE,TRUE,0
"AT3G06840","C19",TRUE,TRUE,0
"AT3G06860","C02",TRUE,TRUE,0
"AT3G06880","C19",TRUE,TRUE,0
"AT3G06940","C32",TRUE,TRUE,0
"AT3G06980","C19",TRUE,TRUE,0
"AT3G07045","C48",TRUE,TRUE,0
"AT3G07090","C13",TRUE,TRUE,0
"AT3G07110","C39",TRUE,TRUE,0
"AT3G07190","C28",TRUE,TRUE,0
"AT3G07195","C54",TRUE,TRUE,0
"AT3G07200","C21",TRUE,TRUE,0
"AT3G07230","C41",TRUE,TRUE,0
"AT3G07310","C33",TRUE,TRUE,0
"AT3G07370","C14",TRUE,TRUE,0
"AT3G07440","C28",TRUE,TRUE,0
"AT3G07460","C26",TRUE,TRUE,0
"AT3G07470","C11",TRUE,TRUE,0
"AT3G07560","C06",TRUE,TRUE,0
"AT3G07600","C51",TRUE,TRUE,0
"AT3G07700","C06",TRUE,TRUE,0
"AT3G07720","C01",TRUE,TRUE,0
"AT3G07780","C10",TRUE,TRUE,0
"AT3G07870","C10",TRUE,TRUE,0
"AT3G08030","C24",TRUE,TRUE,0
"AT3G08510","C11",TRUE,TRUE,0
"AT3G08520","C39",TRUE,TRUE,0
"AT3G08530","C04",TRUE,TRUE,0
"AT3G08590","C11",TRUE,TRUE,0
"AT3G08650","C10",TRUE,TRUE,0
"AT3G08690","C14",TRUE,TRUE,0
"AT3G08720","C02",TRUE,TRUE,0
"AT3G08740","C26",TRUE,TRUE,0
"AT3G08770","C41",TRUE,TRUE,0
"AT3G08920","C23",TRUE,TRUE,0
"AT3G08940","C18",TRUE,TRUE,0
"AT3G08943","C43",TRUE,TRUE,0
"AT3G08990","C44",TRUE,TRUE,0
"AT3G09010","C12",TRUE,TRUE,0
"AT3G09030","C13",TRUE,TRUE,0
"AT3G09050","C21",TRUE,TRUE,0
"AT3G09200","C39",TRUE,TRUE,0
"AT3G09210","C20",TRUE,TRUE,0
"AT3G09250","C34",TRUE,TRUE,0
"AT3G09260","C31",TRUE,TRUE,0
"AT3G09270","C01",TRUE,TRUE,0
"AT3G09300","C17",TRUE,TRUE,0
"AT3G09350","C13",TRUE,TRUE,0
"AT3G09440","C03",TRUE,TRUE,0
"AT3G09500","C39",TRUE,TRUE,0
"AT3G09580","C18",TRUE,TRUE,0
"AT3G09630","C41",TRUE,TRUE,0
"AT3G09680","C40",TRUE,TRUE,0
"AT3G09700","C42",TRUE,TRUE,0
"AT3G09735","C52",TRUE,TRUE,0
"AT3G09770","C13",TRUE,TRUE,0
"AT3G09800","C34",TRUE,TRUE,0
"AT3G09810","C12",TRUE,TRUE,0
"AT3G09830","C12",TRUE,TRUE,0
"AT3G09840","C04",TRUE,TRUE,0
"AT3G09860","C19",TRUE,TRUE,0
"AT3G09890","C46",TRUE,TRUE,0
"AT3G09920","C13",TRUE,TRUE,0
"AT3G09925","C32",TRUE,TRUE,0
"AT3G09940","C47",TRUE,TRUE,0
"AT3G09980","C38",TRUE,TRUE,0
"AT3G10010","C43",TRUE,TRUE,0
"AT3G10080","C39",TRUE,TRUE,0
"AT3G10090","C37",TRUE,TRUE,0
"AT3G10260","C49",TRUE,TRUE,0
"AT3G10370","C04",TRUE,TRUE,0
"AT3G10380","C03",TRUE,TRUE,0
"AT3G10405","C20",TRUE,TRUE,0
"AT3G10480","C13",TRUE,TRUE,0
"AT3G10490","C05",TRUE,TRUE,0
"AT3G10500","C01",TRUE,TRUE,0
"AT3G10520","C28",TRUE,TRUE,0
"AT3G10525","C32",TRUE,TRUE,0
"AT3G10610","C39",TRUE,TRUE,0
"AT3G10640","C14",TRUE,TRUE,0
"AT3G10800","C12",TRUE,TRUE,0
"AT3G11090","C55",TRUE,TRUE,0
"AT3G11110","C22",TRUE,TRUE,0
"AT3G11120","C39",TRUE,TRUE,0
"AT3G11230","C15",TRUE,TRUE,0
"AT3G11250","C36",TRUE,TRUE,0
"AT3G11280","C55",TRUE,TRUE,0
"AT3G11330","C01",TRUE,TRUE,0
"AT3G11340","C15",TRUE,TRUE,0
"AT3G11400","C35",TRUE,TRUE,0
"AT3G11470","C04",TRUE,TRUE,0
"AT3G11500","C21",TRUE,TRUE,0
"AT3G11510","C39",TRUE,TRUE,0
"AT3G11660","C30",TRUE,TRUE,0
"AT3G11700","C32",TRUE,TRUE,0
"AT3G11720","C13",TRUE,TRUE,0
"AT3G11750","C39",TRUE,TRUE,0
"AT3G11880","C06",TRUE,TRUE,0
"AT3G11930","C02",TRUE,TRUE,0
"AT3G11940","C39",TRUE,TRUE,0
"AT3G12050","C14",TRUE,TRUE,0
"AT3G12110","C19",TRUE,TRUE,0
"AT3G12145","C48",TRUE,TRUE,0
"AT3G12210","C21",TRUE,TRUE,0
"AT3G12300","C44",TRUE,TRUE,0
"AT3G12360","C15",TRUE,TRUE,0
"AT3G12370","C34",TRUE,TRUE,0
"AT3G12390","C39",TRUE,TRUE,0
"AT3G12480","C14",TRUE,TRUE,0
"AT3G12580","C13",TRUE,TRUE,0
"AT3G12610","C41",TRUE,TRUE,0
"AT3G12630","C13",TRUE,TRUE,0
"AT3G12685","C19",TRUE,TRUE,0
"AT3G12740","C06",TRUE,TRUE,0
"AT3G12760","C06",TRUE,TRUE,0
"AT3G12800","C14",TRUE,TRUE,0
"AT3G12860","C36",TRUE,TRUE,0
"AT3G12870","C19",TRUE,TRUE,0
"AT3G12930","C21",TRUE,TRUE,0
"AT3G12965","C39",TRUE,TRUE,0
"AT3G13040","C14",TRUE,TRUE,0
"AT3G13080","C16",TRUE,TRUE,0
"AT3G13110","C45",TRUE,TRUE,0
"AT3G13120","C20",TRUE,TRUE,0
"AT3G13190","C18",TRUE,TRUE,0
"AT3G13200","C13",TRUE,TRUE,0
"AT3G13230","C40",TRUE,TRUE,0
"AT3G13235","C50",TRUE,TRUE,0
"AT3G13310","C01",TRUE,TRUE,0
"AT3G13330","C04",TRUE,TRUE,0
"AT3G13350","C40",TRUE,TRUE,0
"AT3G13430","C17",TRUE,TRUE,0
"AT3G13435","C28",TRUE,TRUE,0
"AT3G13445","C13",TRUE,TRUE,0
"AT3G13470","C22",TRUE,TRUE,0
"AT3G13520","C13",TRUE,TRUE,0
"AT3G13570","C39",TRUE,TRUE,0
"AT3G13650","C32",TRUE,TRUE,0
"AT3G13674","C21",TRUE,TRUE,0
"AT3G13690","C34",TRUE,TRUE,0
"AT3G13740","C22",TRUE,TRUE,0
"AT3G13750","C20",TRUE,TRUE,0
"AT3G13882","C39",TRUE,TRUE,0
"AT3G13910","C15",TRUE,TRUE,0
"AT3G13930","C45",TRUE,TRUE,0
"AT3G13950","C53",TRUE,TRUE,0
"AT3G14050","C14",TRUE,TRUE,0
"AT3G14067","C06",TRUE,TRUE,0
"AT3G14090","C11",TRUE,TRUE,0
"AT3G14150","C21",TRUE,TRUE,0
"AT3G14190","C19",TRUE,TRUE,0
"AT3G14210","C20",TRUE,TRUE,0
"AT3G14230","C36",TRUE,TRUE,0
"AT3G14240","C40",TRUE,TRUE,0
"AT3G14260","C44",TRUE,TRUE,0
"AT3G14270","C06",TRUE,TRUE,0
"AT3G14310","C41",TRUE,TRUE,0
"AT3G14350","C35",TRUE,TRUE,0
"AT3G14415","C22",TRUE,TRUE,0
"AT3G14420","C27",TRUE,TRUE,0
"AT3G14430","C53",TRUE,TRUE,0
"AT3G14560","C38",TRUE,TRUE,0
"AT3G14620","C51",TRUE,TRUE,0
"AT3G14660","C13",TRUE,TRUE,0
"AT3G14690","C13",TRUE,TRUE,0
"AT3G14700","C15",TRUE,TRUE,0
"AT3G14720","C13",TRUE,TRUE,0
"AT3G14780","C17",TRUE,TRUE,0
"AT3G14830","C13",TRUE,TRUE,0
"AT3G14840","C54",TRUE,TRUE,0
"AT3G14990","C01",TRUE,TRUE,0
"AT3G15010","C03",TRUE,TRUE,0
"AT3G15040","C04",TRUE,TRUE,0
"AT3G15140","C27",TRUE,TRUE,0
"AT3G15356","C31",TRUE,TRUE,0
"AT3G15357","C38",TRUE,TRUE,0
"AT3G15430","C13",TRUE,TRUE,0
"AT3G15450","C11",TRUE,TRUE,0
"AT3G15460","C36",TRUE,TRUE,0
"AT3G15500","C44",TRUE,TRUE,0
"AT3G15530","C38",TRUE,TRUE,0
"AT3G15580","C13",TRUE,TRUE,0
"AT3G15680","C21",TRUE,TRUE,0
"AT3G15760","C54",TRUE,TRUE,0
"AT3G15770","C53",TRUE,TRUE,0
"AT3G15790","C38",TRUE,TRUE,0
"AT3G15840","C05",TRUE,TRUE,0
"AT3G15850","C27",TRUE,TRUE,0
"AT3G15900","C23",TRUE,TRUE,0
"AT3G15950","C31",TRUE,TRUE,0
"AT3G15980","C11",TRUE,TRUE,0
"AT3G16000","C18",TRUE,TRUE,0
"AT3G16080","C39",TRUE,TRUE,0
"AT3G16100","C37",TRUE,TRUE,0
"AT3G16150","C17",TRUE,TRUE,0
"AT3G16175","C18",TRUE,TRUE,0
"AT3G16220","C17",TRUE,TRUE,0
"AT3G16240","C26",TRUE,TRUE,0
"AT3G16250","C26",TRUE,TRUE,0
"AT3G16260","C22",TRUE,TRUE,0
"AT3G16330","C01",TRUE,TRUE,0
"AT3G16350","C41",TRUE,TRUE,0
"AT3G16370","C24",TRUE,TRUE,0
"AT3G16400","C47",TRUE,TRUE,0
"AT3G16410","C31",TRUE,TRUE,0
"AT3G16420","C46",TRUE,TRUE,0
"AT3G16430","C31",TRUE,TRUE,0
"AT3G16450","C31",TRUE,TRUE,0
"AT3G16460","C31",TRUE,TRUE,0
"AT3G16470","C48",TRUE,TRUE,0
"AT3G16530","C46",TRUE,TRUE,0
"AT3G16565","C55",TRUE,TRUE,0
"AT3G16570","C33",TRUE,TRUE,0
"AT3G16660","C33",TRUE,TRUE,0
"AT3G16690","C49",TRUE,TRUE,0
"AT3G16780","C38",TRUE,TRUE,0
"AT3G16800","C17",TRUE,TRUE,0
"AT3G16830","C10",TRUE,TRUE,0
"AT3G16870","C36",TRUE,TRUE,0
"AT3G16910","C41",TRUE,TRUE,0
"AT3G16950","C16",TRUE,TRUE,0
"AT3G16990","C53",TRUE,TRUE,0
"AT3G17000","C14",TRUE,TRUE,0
"AT3G17100","C13",TRUE,TRUE,0
"AT3G17110","C12",TRUE,TRUE,0
"AT3G17160","C18",TRUE,TRUE,0
"AT3G17170","C21",TRUE,TRUE,0
"AT3G17185","C22",TRUE,TRUE,0
"AT3G17210","C20",TRUE,TRUE,0
"AT3G17240","C04",TRUE,TRUE,0
"AT3G17300","C39",TRUE,TRUE,0
"AT3G17390","C41",TRUE,TRUE,0
"AT3G17410","C15",TRUE,TRUE,0
"AT3G17609","C16",TRUE,TRUE,0
"AT3G17668","C25",TRUE,TRUE,0
"AT3G17670","C19",TRUE,TRUE,0
"AT3G17680","C21",TRUE,TRUE,0
"AT3G17780","C38",TRUE,TRUE,0
"AT3G17800","C06",TRUE,TRUE,0
"AT3G17810","C02",TRUE,TRUE,0
"AT3G17820","C01",TRUE,TRUE,0
"AT3G17860","C45",TRUE,TRUE,0
"AT3G17890","C37",TRUE,TRUE,0
"AT3G17930","C19",TRUE,TRUE,0
"AT3G18000","C20",TRUE,TRUE,0
"AT3G18035","C40",TRUE,TRUE,0
"AT3G18050","C20",TRUE,TRUE,0
"AT3G18080","C39",TRUE,TRUE,0
"AT3G18130","C40",TRUE,TRUE,0
"AT3G18165","C42",TRUE,TRUE,0
"AT3G18280","C47",TRUE,TRUE,0
"AT3G18290","C17",TRUE,TRUE,0
"AT3G18390","C23",TRUE,TRUE,0
"AT3G18420","C42",TRUE,TRUE,0
"AT3G18490","C55",TRUE,TRUE,0
"AT3G18535","C06",TRUE,TRUE,0
"AT3G18680","C21",TRUE,TRUE,0
"AT3G18690","C54",TRUE,TRUE,0
"AT3G18740","C39",TRUE,TRUE,0
